code;isin;date;coursPrecedent;coursJour;coursReference;cleanPrice;couponCouru;dirtyPrice;volume;valeurTransigee
EOM.O5;ML0000001312;2026-02-03;6000;;6000;6000;334.44;6334.44;0;0
EOM.O6;ML0000001544;2026-02-03;4300;;4300;4300;45.71;4345.71;0;0
EOM.O7;ML0000001668;2026-02-03;7500;;7500;7500;391.34;7891.34;0;0
EOM.O8;ML0000001932;2026-02-03;10000;;10000;10000;253.1;10253.1;0;0
EOM.O9;ML0000002112;2026-02-03;9800;;9800;9800;96.66;9896.66;0;0
EOS.O10;SN0000002403;2026-02-03;10000;;10000;10000;215.76;10215.76;0;0
EOS.O11;SN0000002411;2026-02-03;10000;;10000;10000;222.78;10222.78;0;0
EOS.O12;SN0000002726;2026-02-03;10000;;10000;10000;289.12;10289.12;0;0
EOS.O13;SN0000002734;2026-02-03;9999;;9999;9999;296.17;10295.17;0;0
EOS.O14;SN0000002742;2026-02-03;10000;;10000;10000;305.57;10305.57;0;0
EOS.O15;SN0000002916;2026-02-03;10000;;10000;10000;302.31;10302.31;0;0
EOS.O16;SN0000002924;2026-02-03;10000;;10000;10000;311.98;10311.98;0;0
EOS.O17;SN0000002932;2026-02-03;10000;;10000;10000;321.66;10321.66;0;0
EOS.O18;SN0000003922;2026-02-03;10000;;10000;10000;193.41;10193.41;0;0
EOS.O19;SN0000003930;2026-02-03;10000;;10000;10000;199.45;10199.45;0;0
EOS.O20;SN0000003948;2026-02-03;9700;;9700;9700;203.98;9903.98;0;0
EOS.O21;SN0000003955;2026-02-03;10000;;10000;10000;210.03;10210.03;0;0
EOS.O22;SN0000004037;2026-02-03;10000;;10000;10000;191.12;10191.12;0;0
EOS.O23;SN0000004045;2026-02-03;10000;;10000;10000;197.1;10197.1;0;0
EOS.O24;SN0000004052;2026-02-03;10000;;10000;10000;201.58;10201.58;0;0
EOS.O25;SN0000004060;2026-02-03;10000;;10000;10000;207.55;10207.55;0;0
EOS.O26;SN0000004268;2026-02-03;10000;;10000;10000;40.66;10040.66;0;0
EOS.O27;SN0000004276;2026-02-03;9800;;9800;9800;41.93;9841.93;0;0
EOS.O28;SN0000004284;2026-02-03;10000;;10000;10000;42.89;10042.89;0;0
EOS.O29;SN0000004292;2026-02-03;10000;;10000;10000;44.16;10044.16;0;0
EOS.O8;SN0000002239;2026-02-03;10000;;10000;10000;8.91;10008.91;0;0
EOS.O9;SN0000002395;2026-02-03;10535;;10535;10535;210.5;10745.5;0;0
FBOAD.O1;TG0000002237;2026-02-03;5500;;5500;5500;122.87;5622.87;0;0
FBOAD.O2;TG0000003128;2026-02-03;7385;;7385;7385;136.65;7521.65;0;0
FDFINBF.O1;BF0000002857;2026-02-03;7500;;7500;7500;101.4;7601.4;0;0
FDFINBF.O2;BF0000003574;2026-02-03;10000;;10000;10000;349.04;10349.04;0;0
FEPTC.O2;CI0000007183;2026-02-03;10000;;10000;10000;131.29;10131.29;0;0
FSNBBF.O1;BF0000004135;2026-02-03;10000;;10000;10000;273.43;10273.43;0;0
FSNTS.O1;SN0000002965;2026-02-03;10000;;10000;10000;24.93;10024.93;0;0
FSNTS.O2;SN0000002973;2026-02-03;9950;;9950;9950;25.71;9975.71;0;0
NRMC.O1;CI0000008884;2026-02-03;9950;;9950;9950;313.4;10263.4;0;0
ORGT.O2;TG0000001726;2026-02-03;7080;;7080;7080;117.86;7197.86;0;0
PADS.O3;SN0000001454;2026-02-03;3980;;3980;3980;77.6;4057.6;0;0
PTRC.O1;CI0000005948;2026-02-03;11900;;11900;11900;91.54;11991.54;0;0
SCRC.O1;CI0000008637;2026-02-03;10000;;10000;10000;668.02;10668.02;0;0
SNTS.O2;SN0000001371;2026-02-03;3000;;3000;3000;9.04;3009.04;0;0
SUKSN.S2;SN0000000985;2026-02-03;10000;;10000;10000;13.33;10013.33;0;0
SUKTG.S1;TG0000000744;2026-02-03;10300;;10300;10300;349.23;10649.23;0;0
TPBF.O11;BF0000001537;2026-02-03;4169;;4169;4169;18.71;4187.71;0;0
TPBF.O12;BF0000001743;2026-02-03;9990;;9990;9990;235.22;10225.22;0;0
TPBF.O13;BF0000001867;2026-02-03;9999;;9999;9999;50.28;10049.28;0;0
TPBF.O14;BF0000002212;2026-02-03;9700;;9700;9700;269.75;9969.75;0;0
TPBF.O15;BF0000002287;2026-02-03;10000;;10000;10000;139.23;10139.23;0;0
TPBF.O16;BF0000002436;2026-02-03;10000;;10000;10000;39.78;10039.78;0;0
TPBF.O17;BF0000002709;2026-02-03;10000;;10000;10000;197.31;10197.31;0;0
TPBF.O18;BF0000002717;2026-02-03;9950;;9950;9950;203.57;10153.57;0;0
TPBF.O19;BF0000003061;2026-02-03;10000;10000;10000;10000;154.89;10154.89;98;980000
TPBF.O20;BF0000003079;2026-02-03;10000;;10000;10000;161.04;10161.04;0;0
TPBF.O21;BF0000003350;2026-02-03;9999;9999;9999;9999;120.3;10119.3;24;239976
TPBF.O22;BF0000003368;2026-02-03;10000;;10000;10000;125.86;10125.86;0;0
TPBF.O4;BF0000000745;2026-02-03;10750;;10750;10750;5.34;10755.34;0;0
TPBF.O8;BF0000001271;2026-02-03;9700;;9700;9700;158.48;9858.48;0;0
TPBF.O9;BF0000001362;2026-02-03;11500;;11500;11500;210.71;11710.71;0;0
TPBJ.O10;BJ0000002663;2026-02-03;10000;;10000;10000;126.37;10126.37;0;0
TPBJ.O3;BJ0000001418;2026-02-03;10000;10000;10000;10000;288.49;10288.49;33;330000
TPBJ.O4;BJ0000001665;2026-02-03;10000;;10000;10000;510.82;10510.82;0;0
TPBJ.O5;BJ0000001673;2026-02-03;10000;;10000;10000;543.33;10543.33;0;0
TPBJ.O6;BJ0000001764;2026-02-03;10200;;10200;10200;299.32;10499.32;0;0
TPBJ.O7;BJ0000001947;2026-02-03;10000;;10000;10000;510.66;10510.66;0;0
TPBJ.O8;BJ0000001954;2026-02-03;10000;;10000;10000;555.45;10555.45;0;0
TPBJ.O9;BJ0000002655;2026-02-03;10000;;10000;10000;123.29;10123.29;0;0
TPCI.O21;CI0000001822;2026-02-03;10000;;10000;10000;494.79;10494.79;0;0
TPCI.O22;CI0000001889;2026-02-03;10000;;10000;10000;376.63;10376.63;0;0
TPCI.O23;CI0000002119;2026-02-03;10000;;10000;10000;126.08;10126.08;0;0
TPCI.O24;CI0000002317;2026-02-03;9700;9700;9700;9700;152.75;9852.75;6;58200
TPCI.O28;CI0000002648;2026-02-03;9200;;9200;9200;305.75;9505.75;0;0
TPCI.O29;CI0000002663;2026-02-03;9850;;9850;9850;352.75;10202.75;0;0
TPCI.O31;CI0000002952;2026-02-03;10230;;10230;10230;359.18;10589.18;0;0
TPCI.O33;;2026-02-03;2080;;2080;2080;101.28;2181.28;0;0
TPCI.O34;CI0000002911;2026-02-03;4900;;4900;4900;263.01;5163.01;0;0
TPCI.O35;CI0000003059;2026-02-03;10000;;10000;10000;326.1;10326.1;0;0
TPCI.O36;CI0000003117;2026-02-03;10000;;10000;10000;261.51;10261.51;0;0
TPCI.O37;CI0000003174;2026-02-03;2050;;2050;2050;19.39;2069.39;0;0
TPCI.O38;CI0000003133;2026-02-03;2000;2000;2000;2000;19.22;2019.22;23;46000
TPCI.O39;CI0000003125;2026-02-03;2000;;2000;2000;34.34;2034.34;0;0
TPCI.O40;CI0000003380;2026-02-03;2000;;2000;2000;7.56;2007.56;0;0
TPCI.O41;CI0000003422;2026-02-03;10000;;10000;10000;540.27;10540.27;0;0
TPCI.O42;CI0000003430;2026-02-03;10000;;10000;10000;549.59;10549.59;0;0
TPCI.O43;CI0000003588;2026-02-03;10000;;10000;10000;462.3;10462.3;0;0
TPCI.O44;CI0000003596;2026-02-03;9800;;9800;9800;454.47;10254.47;0;0
TPCI.O45;CI0000003471;2026-02-03;4000;;4000;4000;147.46;4147.46;0;0
TPCI.O46;CI0000003497;2026-02-03;6375;;6375;6375;234.38;6609.38;0;0
TPCI.O47;CI0000003489;2026-02-03;4100;;4100;4100;147.46;4247.46;0;0
TPCI.O50;CI0000003737;2026-02-03;6250;;6250;6250;160.63;6410.63;0;0
TPCI.O51;CI0000003836;2026-02-03;4000;;4000;4000;78.82;4078.82;0;0
TPCI.O52;CI0000003919;2026-02-03;6250;;6250;6250;125.27;6375.27;0;0
TPCI.O53;CI0000003901;2026-02-03;4240;;4240;4240;62.29;4302.29;0;0
TPCI.O54;CI0000003844;2026-02-03;6250;;6250;6250;99.01;6349.01;0;0
TPCI.O55;CI0000004057;2026-02-03;4000;;4000;4000;25.42;4025.42;0;0
TPCI.O57;CI0000003968;2026-02-03;3880;;3880;3880;47.67;3927.67;0;0
TPCI.O58;CI0000004172;2026-02-03;6000;;6000;6000;315.58;6315.58;0;0
TPCI.O60;CI0000004313;2026-02-03;10000;;10000;10000;422.68;10422.68;0;0
TPCI.O61;CI0000004321;2026-02-03;10000;;10000;10000;429.97;10429.97;0;0
TPCI.O62;CI0000004479;2026-02-03;6000;;6000;6000;207.85;6207.85;0;0
TPCI.O63;CI0000004487;2026-02-03;7500;;7500;7500;264.29;7764.29;0;0
TPCI.O65;CI0000004834;2026-02-03;7500;;7500;7500;152.75;7652.75;0;0
TPCI.O67;CI0000004925;2026-02-03;10000;;10000;10000;79.21;10079.21;0;0
TPCI.O68;CI0000004974;2026-02-03;10000;;10000;10000;3.23;10003.23;0;0
TPCI.O69;CI0000005096;2026-02-03;9999;;9999;9999;500.96;10499.96;0;0
TPCI.O70;CI0000005179;2026-02-03;10000;;10000;10000;441.1;10441.1;0;0
TPCI.O71;CI0000005310;2026-02-03;10000;;10000;10000;360.67;10360.67;0;0
TPCI.O72;CI0000005385;2026-02-03;7920;;7920;7920;234.05;8154.05;0;0
TPCI.O73;CI0000005393;2026-02-03;8750;;8750;8750;260.52;9010.52;0;0
TPCI.O75;CI0000005641;2026-02-03;10700;;10700;10700;184.21;10884.21;0;0
TPCI.O76;CI0000005658;2026-02-03;10500;;10500;10500;187.47;10687.47;0;0
TPCI.O77;CI0000005674;2026-02-03;10000;;10000;10000;154.99;10154.99;0;0
TPCI.O78;CI0000005880;2026-02-03;10000;;10000;10000;80.49;10080.49;0;0
TPCI.O79;CI0000006235;2026-02-03;10750;;10750;10750;535.62;11285.62;0;0
TPCI.O80;CI0000006383;2026-02-03;9550;9550;9550;9550;430.68;9980.68;3;28650
TPCI.O81;CI0000006680;2026-02-03;10500;;10500;10500;302.27;10802.27;0;0
TPCI.O82;CI0000006698;2026-02-03;9999;;9999;9999;307.4;10306.4;0;0
TPCI.O83;CI0000006904;2026-02-03;10000;;10000;10000;184.27;10184.27;0;0
TPCI.O84;CI0000006912;2026-02-03;10000;;10000;10000;187.4;10187.4;0;0
TPCI.O85;CI0000007142;2026-02-03;10000;;10000;10000;82.44;10082.44;0;0
TPCI.O86;CI0000007159;2026-02-03;10000;10000;10000;10000;83.84;10083.84;1;10000
TPCI.O87;CI0000007357;2026-02-03;9715;;9715;9715;509.18;10224.18;0;0
TPCI.O88;CI0000007365;2026-02-03;10000;;10000;10000;517.81;10517.81;0;0
TPCI.O89;CI0000007696;2026-02-03;12100;;12100;12100;321.67;12421.67;0;0
TPCI.O90;CI0000007704;2026-02-03;10000;;10000;10000;327.12;10327.12;0;0
TPCI.O91;CI0000007878;2026-02-03;10000;;10000;10000;260.25;10260.25;0;0
TPCI.O92;CI0000007886;2026-02-03;10210;;10210;10210;264.66;10474.66;0;0
TPCI.O93;CI0000008397;2026-02-03;9700;;9700;9700;122.85;9822.85;0;0
TPCI.O94;CI0000008405;2026-02-03;10000;;10000;10000;124.93;10124.93;0;0
TPCI.O95;CI0000008868;2026-02-03;10000;;10000;10000;539.89;10539.89;0;0
TPCI.O96;CI0000008876;2026-02-03;10000;;10000;10000;549.04;10549.04;0;0
TPNE.O1;;2026-02-03;9795;;9795;9795;555.62;10350.62;0;0
TPNE.O10;NE0000002417;2026-02-03;10000;;10000;10000;627.45;10627.45;0;0
TPNE.O2;NE0000000940;2026-02-03;10580;;10580;10580;331.23;10911.23;0;0
TPNE.O3;NE0000001088;2026-02-03;4000;;4000;4000;133.21;4133.21;0;0
TPNE.O5;NE0000001492;2026-02-03;10750;;10750;10750;412.81;11162.81;0;0
TPNE.O6;NE0000001625;2026-02-03;9000;;9000;9000;77.34;9077.34;0;0
TPNE.O7;NE0000001914;2026-02-03;7500;;7500;7500;288.96;7788.96;0;0
TPNE.O8;NE0000002326;2026-02-03;10200;;10200;10200;48.82;10248.82;0;0
TPTG.O2;TG0000001890;2026-02-03;10000;;10000;10000;129.86;10129.86;0;0
TPTG.O3;TG0000003235;2026-02-03;9725;;9725;9725;590.22;10315.22;0;0
TPTG.O4;TG0000003243;2026-02-03;10000;10000;10000;10000;603.95;10603.95;1;10000
BABS.O1;SN0000003484;2026-02-04;10750;;10750;10750;180.37;10930.37;0;0
BIDC.O4;TG0000000934;2026-02-04;2500;;2500;2500;97.35;2597.35;0;0
BIDC.O5;TG0000001304;2026-02-04;11550;;11550;11550;40.66;11590.66;0;0
BIDC.O6;TG0000001585;2026-02-04;5370;;5370;5370;69.45;5439.45;0;0
BIDC.O7;TG0000001833;2026-02-04;7000;;7000;7000;64.49;7064.49;0;0
BIDC.O8;TG0000003011;2026-02-04;10000;;10000;10000;10.68;10010.68;0;0
CRRH.O10;TG0000002070;2026-02-04;10000;;10000;10000;1.69;10001.69;0;0
CRRH.O11;TG0000003326;2026-02-04;10000;;10000;10000;101.92;10101.92;0;0
CRRH.O6;TG0000000801;2026-02-04;10000;;10000;10000;51.71;10051.71;0;0
CRRH.O7;TG0000000991;2026-02-04;3333;;3333;3333;43.28;3376.28;0;0
CRRH.O8;TG0000001213;2026-02-04;4000;;4000;4000;30.65;4030.65;0;0
CRRH.O9;TG0000001221;2026-02-04;5333;;5333;5333;39.89;5372.89;0;0
ECOC.O1;CI0000008439;2026-02-04;10000;;10000;10000;574.17;10574.17;0;0
EOM.O10;ML0000002120;2026-02-04;10000;;10000;10000;96.82;10096.82;0;0
EOM.O11;ML0000002369;2026-02-04;10000;;10000;10000;105.1;10105.1;0;0
EOM.O12;ML0000002542;2026-02-04;10000;;10000;10000;340.14;10340.14;0;0
EOM.O13;ML0000002930;2026-02-04;10000;;10000;10000;543.15;10543.15;0;0
EOM.O14;ML0000003193;2026-02-04;10000;;10000;10000;153.7;10153.7;0;0
EOM.O15;ML0000003318;2026-02-04;10000;;10000;10000;184.84;10184.84;0;0
EOM.O16;ML0000003326;2026-02-04;10000;;10000;10000;179.19;10179.19;0;0
EOM.O17;ML0000003573;2026-02-04;10000;;10000;10000;561.68;10561.68;0;0
EOM.O18;ML0000003581;2026-02-04;10000;;10000;10000;544.53;10544.53;0;0
EOM.O19;ML0000003870;2026-02-04;10000;;10000;10000;310.45;10310.45;0;0
EOM.O20;ML0000003888;2026-02-04;10000;;10000;10000;300.97;10300.97;0;0
EOM.O4;ML0000001197;2026-02-04;4300;;4300;4300;147.45;4447.45;0;0
EOM.O5;ML0000001312;2026-02-04;6000;;6000;6000;335.51;6335.51;0;0
EOM.O6;ML0000001544;2026-02-04;4300;;4300;4300;46.43;4346.43;0;0
EOM.O7;ML0000001668;2026-02-04;7500;7500;7500;7500;392.67;7892.67;1;7500
EOM.O8;ML0000001932;2026-02-04;10000;;10000;10000;254.79;10254.79;0;0
EOM.O9;ML0000002112;2026-02-04;9800;9800;9800;9800;98.38;9898.38;2;19600
EOS.O10;SN0000002403;2026-02-04;10000;;10000;10000;217.46;10217.46;0;0
EOS.O11;SN0000002411;2026-02-04;10000;;10000;10000;224.53;10224.53;0;0
EOS.O12;SN0000002726;2026-02-04;10000;;10000;10000;290.79;10290.79;0;0
EOS.O13;SN0000002734;2026-02-04;9999;;9999;9999;297.88;10296.88;0;0
EOS.O14;SN0000002742;2026-02-04;10000;;10000;10000;307.34;10307.34;0;0
EOS.O15;SN0000002916;2026-02-04;10000;;10000;10000;304.01;10304.01;0;0
EOS.O16;SN0000002924;2026-02-04;10000;;10000;10000;313.74;10313.74;0;0
EOS.O17;SN0000002932;2026-02-04;10000;;10000;10000;323.46;10323.46;0;0
EOS.O18;SN0000003922;2026-02-04;10000;;10000;10000;195.16;10195.16;0;0
EOS.O19;SN0000003930;2026-02-04;10000;;10000;10000;201.26;10201.26;0;0
EOS.O20;SN0000003948;2026-02-04;9700;;9700;9700;205.84;9905.84;0;0
EOS.O21;SN0000003955;2026-02-04;10000;;10000;10000;211.94;10211.94;0;0
EOS.O22;SN0000004037;2026-02-04;10000;;10000;10000;192.87;10192.87;0;0
EOS.O23;SN0000004045;2026-02-04;10000;;10000;10000;198.91;10198.91;0;0
EOS.O24;SN0000004052;2026-02-04;10000;;10000;10000;203.43;10203.43;0;0
EOS.O25;SN0000004060;2026-02-04;10000;;10000;10000;209.45;10209.45;0;0
EOS.O26;SN0000004268;2026-02-04;10000;;10000;10000;42.43;10042.43;0;0
EOS.O27;SN0000004276;2026-02-04;9800;;9800;9800;43.76;9843.76;0;0
EOS.O28;SN0000004284;2026-02-04;10000;;10000;10000;44.75;10044.75;0;0
EOS.O29;SN0000004292;2026-02-04;10000;;10000;10000;46.08;10046.08;0;0
EOS.O8;SN0000002239;2026-02-04;10000;;10000;10000;10.69;10010.69;0;0
EOS.O9;SN0000002395;2026-02-04;10535;;10535;10535;212.15;10747.15;0;0
FBOAD.O1;TG0000002237;2026-02-04;5500;;5500;5500;123.78;5623.78;0;0
FBOAD.O2;TG0000003128;2026-02-04;7385;;7385;7385;138.47;7523.47;0;0
FDFINBF.O1;BF0000002857;2026-02-04;7500;;7500;7500;102.76;7602.76;0;0
FDFINBF.O2;BF0000003574;2026-02-04;10000;;10000;10000;350.96;10350.96;0;0
FEPTC.O2;CI0000007183;2026-02-04;10000;;10000;10000;133.22;10133.22;0;0
FSNBBF.O1;BF0000004135;2026-02-04;10000;;10000;10000;275.53;10275.53;0;0
FSNTS.O1;SN0000002965;2026-02-04;10000;;10000;10000;26.59;10026.59;0;0
FSNTS.O2;SN0000002973;2026-02-04;9950;;9950;9950;27.42;9977.42;0;0
PADS.O3;SN0000001454;2026-02-04;3980;;3980;3980;78.33;4058.33;0;0
PTRC.O1;CI0000005948;2026-02-04;11900;;11900;11900;93.37;11993.37;0;0
SCRC.O1;CI0000008637;2026-02-04;10000;;10000;10000;670.3;10670.3;0;0
SNTS.O2;SN0000001371;2026-02-04;3000;;3000;3000;9.54;3009.54;0;0
SUKSN.S2;SN0000000985;2026-02-04;10000;;10000;10000;15.0;10015.0;0;0
SUKTG.S1;TG0000000744;2026-02-04;10300;;10300;10300;351.29;10651.29;0;0
TPBF.O11;BF0000001537;2026-02-04;4169;;4169;4169;19.46;4188.46;0;0
TPBF.O12;BF0000001743;2026-02-04;9990;;9990;9990;237.02;10227.02;0;0
TPBF.O13;BF0000001867;2026-02-04;9999;;9999;9999;52.07;10051.07;0;0
TPBF.O14;BF0000002212;2026-02-04;9700;;9700;9700;271.49;9971.49;0;0
TPBF.O15;BF0000002287;2026-02-04;10000;;10000;10000;140.97;10140.97;0;0
TPBF.O16;BF0000002436;2026-02-04;10000;;10000;10000;41.44;10041.44;0;0
TPBF.O17;BF0000002709;2026-02-04;10000;;10000;10000;199.04;10199.04;0;0
TPBF.O18;BF0000002717;2026-02-04;9950;;9950;9950;205.36;10155.36;0;0
TPBF.O19;BF0000003061;2026-02-04;10000;;10000;10000;156.63;10156.63;0;0
TPBF.O20;BF0000003079;2026-02-04;10000;;10000;10000;162.85;10162.85;0;0
TPBF.O21;BF0000003350;2026-02-04;9999;;9999;9999;122.1;10121.1;0;0
TPBF.O22;BF0000003368;2026-02-04;10000;;10000;10000;127.73;10127.73;0;0
TPBF.O4;BF0000000745;2026-02-04;10750;;10750;10750;7.12;10757.12;0;0
TPBF.O8;BF0000001271;2026-02-04;9700;;9700;9700;160.26;9860.26;0;0
TPBF.O9;BF0000001362;2026-02-04;11500;;11500;11500;212.5;11712.5;0;0
TPBJ.O10;BJ0000002663;2026-02-04;10000;10000;10000;10000;128.05;10128.05;9;90000
TPBJ.O3;BJ0000001418;2026-02-04;10000;;10000;10000;290.27;10290.27;0;0
TPBJ.O4;BJ0000001665;2026-02-04;10000;;10000;10000;512.33;10512.33;0;0
TPBJ.O5;BJ0000001673;2026-02-04;10000;;10000;10000;544.93;10544.93;0;0
TPBJ.O6;BJ0000001764;2026-02-04;10200;;10200;10200;300.89;10500.89;0;0
TPBJ.O7;BJ0000001947;2026-02-04;10000;;10000;10000;512.22;10512.22;0;0
TPBJ.O8;BJ0000001954;2026-02-04;10000;;10000;10000;557.15;10557.15;0;0
TPBJ.O9;BJ0000002655;2026-02-04;10000;;10000;10000;124.93;10124.93;0;0
TPCI.O21;CI0000001822;2026-02-04;10000;;10000;10000;496.44;10496.44;0;0
TPCI.O22;CI0000001889;2026-02-04;10000;;10000;10000;378.25;10378.25;0;0
TPCI.O23;CI0000002119;2026-02-04;10000;;10000;10000;127.7;10127.7;0;0
TPCI.O24;CI0000002317;2026-02-04;9700;;9700;9700;153.97;9853.97;0;0
TPCI.O28;CI0000002648;2026-02-04;9200;;9200;9200;307.4;9507.4;0;0
TPCI.O29;CI0000002663;2026-02-04;9850;;9850;9850;356.04;10206.04;0;0
TPCI.O31;CI0000002952;2026-02-04;10230;;10230;10230;360.75;10590.75;0;0
TPCI.O33;;2026-02-04;2080;;2080;2080;101.59;2181.59;0;0
TPCI.O34;CI0000002911;2026-02-04;4900;;4900;4900;263.84;5163.84;0;0
TPCI.O35;CI0000003059;2026-02-04;10000;;10000;10000;327.67;10327.67;0;0
TPCI.O36;CI0000003117;2026-02-04;10000;;10000;10000;263.08;10263.08;0;0
TPCI.O37;CI0000003174;2026-02-04;2050;;2050;2050;19.7;2069.7;0;0
TPCI.O38;CI0000003133;2026-02-04;2000;;2000;2000;19.53;2019.53;0;0
TPCI.O39;CI0000003125;2026-02-04;2000;;2000;2000;34.66;2034.66;0;0
TPCI.O40;CI0000003380;2026-02-04;2000;;2000;2000;7.88;2007.88;0;0
TPCI.O41;CI0000003422;2026-02-04;10000;;10000;10000;541.86;10541.86;0;0
TPCI.O42;CI0000003430;2026-02-04;10000;;10000;10000;551.21;10551.21;0;0
TPCI.O43;CI0000003588;2026-02-04;10000;;10000;10000;463.92;10463.92;0;0
TPCI.O44;CI0000003596;2026-02-04;9800;;9800;9800;456.05;10256.05;0;0
TPCI.O45;CI0000003471;2026-02-04;4000;;4000;4000;148.1;4148.1;0;0
TPCI.O46;CI0000003497;2026-02-04;6375;;6375;6375;235.39;6610.39;0;0
TPCI.O47;CI0000003489;2026-02-04;4100;;4100;4100;148.1;4248.1;0;0
TPCI.O50;CI0000003737;2026-02-04;6250;;6250;6250;161.64;6411.64;0;0
TPCI.O51;CI0000003836;2026-02-04;4000;;4000;4000;79.45;4079.45;0;0
TPCI.O52;CI0000003919;2026-02-04;6250;;6250;6250;126.28;6376.28;0;0
TPCI.O53;CI0000003901;2026-02-04;4240;;4240;4240;62.93;4302.93;0;0
TPCI.O54;CI0000003844;2026-02-04;6250;;6250;6250;100.02;6350.02;0;0
TPCI.O55;CI0000004057;2026-02-04;4000;;4000;4000;26.06;4026.06;0;0
TPCI.O57;CI0000003968;2026-02-04;3880;;3880;3880;48.31;3928.31;0;0
TPCI.O58;CI0000004172;2026-02-04;6000;;6000;6000;316.54;6316.54;0;0
TPCI.O60;CI0000004313;2026-02-04;10000;;10000;10000;424.27;10424.27;0;0
TPCI.O61;CI0000004321;2026-02-04;10000;;10000;10000;431.59;10431.59;0;0
TPCI.O62;CI0000004479;2026-02-04;6000;;6000;6000;208.8;6208.8;0;0
TPCI.O63;CI0000004487;2026-02-04;7500;;7500;7500;265.5;7765.5;0;0
TPCI.O65;CI0000004834;2026-02-04;7500;;7500;7500;153.97;7653.97;0;0
TPCI.O67;CI0000004925;2026-02-04;10000;;10000;10000;80.82;10080.82;0;0
TPCI.O68;CI0000004974;2026-02-04;10000;;10000;10000;4.85;10004.85;0;0
TPCI.O69;CI0000005096;2026-02-04;9999;;9999;9999;502.53;10501.53;0;0
TPCI.O70;CI0000005179;2026-02-04;10000;;10000;10000;442.67;10442.67;0;0
TPCI.O71;CI0000005310;2026-02-04;10000;;10000;10000;362.22;10362.22;0;0
TPCI.O72;CI0000005385;2026-02-04;7920;;7920;7920;235.29;8155.29;0;0
TPCI.O73;CI0000005393;2026-02-04;8750;;8750;8750;261.9;9011.9;0;0
TPCI.O75;CI0000005641;2026-02-04;10700;;10700;10700;185.75;10885.75;0;0
TPCI.O76;CI0000005658;2026-02-04;10500;;10500;10500;189.04;10689.04;0;0
TPCI.O77;CI0000005674;2026-02-04;10000;;10000;10000;156.83;10156.83;0;0
TPCI.O78;CI0000005880;2026-02-04;10000;;10000;10000;82.04;10082.04;0;0
TPCI.O79;CI0000006235;2026-02-04;10750;;10750;10750;537.19;11287.19;0;0
TPCI.O80;CI0000006383;2026-02-04;9550;9600;9600;9600;432.33;10032.33;15;138000
TPCI.O81;CI0000006680;2026-02-04;10500;;10500;10500;303.89;10803.89;0;0
TPCI.O82;CI0000006698;2026-02-04;9999;;9999;9999;309.04;10308.04;0;0
TPCI.O83;CI0000006904;2026-02-04;10000;;10000;10000;185.89;10185.89;0;0
TPCI.O84;CI0000006912;2026-02-04;10000;10000;10000;10000;189.04;10189.04;50;500000
TPCI.O85;CI0000007142;2026-02-04;10000;;10000;10000;84.05;10084.05;0;0
TPCI.O86;CI0000007159;2026-02-04;10000;;10000;10000;85.48;10085.48;0;0
TPCI.O87;CI0000007357;2026-02-04;9715;;9715;9715;510.79;10225.79;0;0
TPCI.O88;CI0000007365;2026-02-04;10000;;10000;10000;519.45;10519.45;0;0
TPCI.O89;CI0000007696;2026-02-04;12100;;12100;12100;323.29;12423.29;0;0
TPCI.O90;CI0000007704;2026-02-04;10000;;10000;10000;328.77;10328.77;0;0
TPCI.O91;CI0000007878;2026-02-04;10000;;10000;10000;261.86;10261.86;0;0
TPCI.O92;CI0000007886;2026-02-04;10210;;10210;10210;266.3;10476.3;0;0
TPCI.O93;CI0000008397;2026-02-04;9700;;9700;9700;124.47;9824.47;0;0
TPCI.O94;CI0000008405;2026-02-04;10000;;10000;10000;126.58;10126.58;0;0
TPCI.O95;CI0000008868;2026-02-04;10000;;10000;10000;541.51;10541.51;0;0
TPCI.O96;CI0000008876;2026-02-04;10000;;10000;10000;550.68;10550.68;0;0
TPNE.O1;;2026-02-04;9795;;9795;9795;557.4;10352.4;0;0
TPNE.O10;NE0000002417;2026-02-04;10000;;10000;10000;629.26;10629.26;0;0
TPNE.O2;NE0000000940;2026-02-04;10580;;10580;10580;333.01;10913.01;0;0
TPNE.O3;NE0000001088;2026-02-04;4000;;4000;4000;133.92;4133.92;0;0
TPNE.O5;NE0000001492;2026-02-04;10750;;10750;10750;414.49;11164.49;0;0
TPNE.O6;NE0000001625;2026-02-04;9000;;9000;9000;78.85;9078.85;0;0
TPNE.O7;NE0000001914;2026-02-04;7500;;7500;7500;290.24;7790.24;0;0
TPNE.O8;NE0000002326;2026-02-04;10200;;10200;10200;50.63;10250.63;0;0
TPTG.O2;TG0000001890;2026-02-04;10000;;10000;10000;131.51;10131.51;0;0
TPTG.O3;TG0000003235;2026-02-04;9725;;9725;9725;591.99;10316.99;0;0
TPTG.O4;TG0000003243;2026-02-04;10000;10000;10000;10000;605.75;10605.75;14;140000
BABS.O1;SN0000003484;2026-02-05;10750;10000;10000;10000;182.13;10182.13;39;390000
BIDC.O4;TG0000000934;2026-02-05;2500;;2500;2500;97.77;2597.77;0;0
BIDC.O5;TG0000001304;2026-02-05;11550;;11550;11550;42.43;11592.43;0;0
BIDC.O6;TG0000001585;2026-02-05;5370;;5370;5370;70.34;5440.34;0;0
