"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"26/12/2011","6,4328","6,4127","6,4328","6,4127","","-0,65%"
"23/12/2011","6,4748","6,4397","6,4748","6,4397","","0,74%"
"22/12/2011","6,4270","6,4194","6,4270","6,4194","","-0,15%"
"21/12/2011","6,4366","6,4298","6,4366","6,4298","","-0,56%"
"20/12/2011","6,4730","6,4395","6,4730","6,4395","","0,14%"
"19/12/2011","6,4642","6,4574","6,4642","6,4574","","-0,02%"
"16/12/2011","6,4658","6,4585","6,4658","6,4585","","0,00%"
"15/12/2011","6,4658","6,4590","6,4658","6,4590","","-0,67%"
"14/12/2011","6,5092","6,4740","6,5092","6,4740","","0,38%"
"13/12/2011","6,4844","6,4504","6,4844","6,4504","","1,60%"
"12/12/2011","6,3823","6,3755","6,3823","6,3755","","0,97%"
"09/12/2011","6,3212","6,3143","6,3212","6,3143","","-0,60%"
"08/12/2011","6,3595","6,3269","6,3595","6,3269","","0,49%"
"07/12/2011","6,3286","6,2952","6,3286","6,2952","","0,57%"
"06/12/2011","6,2928","6,2843","6,2928","6,2843","","-0,51%"
"05/12/2011","6,3251","6,2931","6,3251","6,2931","","0,87%"
"02/12/2011","6,2707","6,2631","6,2707","6,2631","","0,10%"
"01/12/2011","6,2642","6,2565","6,2642","6,2565","","-0,47%"
"30/11/2011","6,2937","6,2868","6,2937","6,2868","","-0,41%"
"29/11/2011","6,3195","6,3123","6,3195","6,3123","","0,04%"
"28/11/2011","6,3171","6,3095","6,3171","6,3095","","-1,22%"
"25/11/2011","6,3949","6,3684","6,3949","6,3684","","-0,17%"
"24/11/2011","6,4055","6,3698","6,4055","6,3698","","0,76%"
"23/11/2011","6,3572","6,3491","6,3572","6,3491","","0,33%"
"22/11/2011","6,3362","6,3032","6,3362","6,3032","","-0,14%"
"21/11/2011","6,3454","6,3103","6,3454","6,3103","","0,65%"
"18/11/2011","6,3047","6,2950","6,3047","6,2950","","-0,37%"
"17/11/2011","6,3280","6,3211","6,3280","6,3211","","-0,44%"
"16/11/2011","6,3560","6,3237","6,3560","6,3237","","0,58%"
"15/11/2011","6,3192","6,2858","6,3192","6,2858","","1,31%"
"14/11/2011","6,2374","6,2305","6,2374","6,2305","","0,51%"
"11/11/2011","6,2060","6,1793","6,2060","6,1793","","-0,35%"
"10/11/2011","6,2279","6,2017","6,2279","6,2017","","-0,39%"
"09/11/2011","6,2521","6,2191","6,2521","6,2191","","1,97%"
"08/11/2011","6,1315","6,0979","6,1315","6,0979","","0,48%"
"07/11/2011","6,1023","6,1017","6,1023","6,1017","","-0,12%"
"04/11/2011","6,1094","6,0775","6,1094","6,0775","","0,44%"
"03/11/2011","6,0826","6,0812","6,0826","6,0812","","-1,01%"
"02/11/2011","6,1446","6,1123","6,1446","6,1123","","-0,01%"
"01/11/2011","6,1454","6,1135","6,1454","6,1135","","1,03%"
"31/10/2011","6,0826","6,0513","6,0826","6,0513","","-0,59%"
"28/10/2011","6,1186","6,0898","6,1186","6,0898","","0,56%"
"27/10/2011","6,0848","6,0832","6,0848","6,0832","","-2,23%"
"26/10/2011","6,2237","6,1908","6,2237","6,1908","","-0,13%"
"25/10/2011","6,2318","6,1993","6,2318","6,1993","","0,18%"
"24/10/2011","6,2208","6,1876","6,2208","6,1876","","0,04%"
"21/10/2011","6,2185","6,1842","6,2185","6,1842","","-0,11%"
"20/10/2011","6,2256","6,1935","6,2256","6,1935","","0,29%"
"19/10/2011","6,2075","6,2055","6,2075","6,2055","","-0,62%"
"18/10/2011","6,2460","6,2130","6,2460","6,2130","","0,01%"
"17/10/2011","6,2453","6,2113","6,2453","6,2113","","1,27%"
"14/10/2011","6,1669","6,1500","6,1669","6,1500","","-0,46%"
