country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 437 m² à gbèdjromédé;90000000;437;205950;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-437-m-a-gbedjromede-5869364;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 221 m² - Minontin canal3 cotonou;35000000;221;158371;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-221-m-minontin-canal3-cotonou-5869360;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 325m² - Cotonou;38000000;325;116923;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-325m-cotonou-5873423;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 448 m² à Fidjrossè akogbato;18000000;448;40179;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-448-m-a-fidjrosse-akogbato-5869334;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 457 m² à fidjrosse - kpota au bord de la voie 40;55000000;457;120350;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-457-m-a-fidjrosse-kpota-au-bord-de-la-voie-40-5869323;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 353 m² - Cotonou;70000000;353;198300;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-353-m-cotonou-5869321;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350 m² - allada zè akouedjromede;1600000;350;4571;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350-m-allada-ze-akouedjromede-5875168;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350 m² - allada tori bossito zouve sehou;1300000;350;3714;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350-m-allada-tori-bossito-zouve-sehou-5875175;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350 m² - abomey-calavi;1700000;350;4857;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350-m-abomey-calavi-5875162;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 500 m² - abomey-calavi tori gare;1750000;500;3500;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-500-m-abomey-calavi-tori-gare-5875152;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 324m2 - Abomey-calavi;22000000;324;67901;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-324m2-abomey-calavi-5869309;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 605 m² à minontin - cotonou;35000000;605;57851;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-605-m-a-minontin-cotonou-5869314;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 458 m² - abomey-calavi parcelle au bord du goudron à ouedo;35000000;458;76419;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-458-m-abomey-calavi-parcelle-au-bord-du-goudron-a-ouedo-5875124;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 300 m² - abomey-calavi opportunité de parcelle tf à ab-calavi hevié;2000000;300;6667;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-300-m-abomey-calavi-opportunite-de-parcelle-tf-a-ab-calavi-hevie-5875111;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 429 m² - Houeyiho;60000000;429;139860;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-429-m-houeyiho-5869332;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 349m² - Abomey-calavi zoca hôpital chic;16000000;349;45845;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-349m-abomey-calavi-zoca-hopital-chic-5876901;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 322m² - Abomey-calavi carrefour ii5a;18000000;322;55901;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-322m-abomey-calavi-carrefour-ii5a-5876793;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 342m² à menontin von pavé du marché kindonou;13000000;342;38012;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-342m-a-menontin-von-pave-du-marche-kindonou-5903553;2026-05-12T16:43:42+00:00
