source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
jiji;location;villa;Furnished 4chbre Duplex dans Ismaël Coulibaly, Cocody à Louer;400000000;650;615385;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-4chbre-duplex-dans-ismael-coulibaly-cocody-a-louer-zslnrEjtpleiWAnrjpyW0G0z.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Lascoco Maison, Cocody à Louer;1000000;175;5714;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-lascoco-maison-cocody-a-louer-nzeIEGgXVZq3H9hXbWTDkLLR.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Duplex dans Francis Gweh, Cocody à Louer;600000;250;2400;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-duplex-dans-francis-gweh-cocody-a-louer-wj1WIovSO5GudB6LmoOz37RI.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Francis Gweh, Cocody à Louer;700000;100;7000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-francis-gweh-cocody-a-louer-fSiSljTUqEdoamaytFS9id0N.html;2026-05-02T00:28:44+00:00
jiji;location;villa;Furnished 5chbre Duplex dans Cocody à Louer;1500000;450;3333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-5chbre-duplex-dans-cocody-a-louer-w2dPLG3GmcdvsaxfPRAjQKJS.html;2026-05-02T00:28:44+00:00
jiji;location;studio;Meublé 1chbre Studio dans 1, Cocody à Louer;20000;200;100;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/meuble-1chbre-studio-dans-1-cocody-a-louer-kgg4UJjni8RhMqiKTexv5heN.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;1900000;400;4750;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-rafSOWLgWR6DgdYPRJ8CrEpv.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement-terrasse dans Bingerville à Louer;400000;110;3636;3;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-rent/3chbre-appartement-terrasse-dans-bingerville-a-louer-svWWePkxz7PHK508ifizElWU.html;2026-05-02T00:28:44+00:00
jiji;location;studio;Meublé 1chbre Studio dans Cocody à Louer;25000;100;250;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/meuble-1chbre-studio-dans-cocody-a-louer-2VFWK0maxRrh0fxdu0mPXimQ.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Villa dans Francis Gweh, Cocody à Louer;1800000;250;7200;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-villa-dans-francis-gweh-cocody-a-louer-zXbeuIS3vXsGZw9fmulOvzUW.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Francis Gweh, Cocody à Louer;300000;100;3000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-francis-gweh-cocody-a-louer-43ivUzFSMYdDxh3RcLuiVBsY.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Francis Gweh, Cocody à Louer;650000;130;5000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-francis-gweh-cocody-a-louer-r7Az5EnTfUp1I2z2ILHSpwjv.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Duplex dans Cocody à Louer;600000;200;3000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-duplex-dans-cocody-a-louer-k9tglV1kROfD4U0YH46igmpa.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Tcci Sarl, Cocody à Louer;185000;50;3700;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/1chbre-appartement-dans-tcci-sarl-cocody-a-louer-cZ48wLnxD6R55wiVS6TDUZcB.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Duplex dans Tcci Sarl, Cocody à Louer;500000;200;2500;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-duplex-dans-tcci-sarl-cocody-a-louer-BSlZin9NbbTHD9jYmbWmoBVj.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;1200000;350;3429;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-uciYQfuKRBOqzN5fkktgnKDD.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Bado Armand, Cocody à Louer;350000;100;3500;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-bado-armand-cocody-a-louer-vZv6TfjAbu7yUVbGIYAuWR6R.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Duplex dans Francis Gweh, Cocody à Louer;1200000;350;3429;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-duplex-dans-francis-gweh-cocody-a-louer-93hDuccgB0nRQMX4JBfcSgtJ.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Duplex dans Kouadio Stephane, Cocody à Louer;1800000;300;6000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-duplex-dans-kouadio-stephane-cocody-a-louer-hrzuixNvHB6qDRMfVSK4qkG.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Tcci Sarl, Cocody à Louer;300000;80;3750;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-tcci-sarl-cocody-a-louer-8IsRDahEfKWIQ2tT5z88olvw.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Cocody à Louer;2200000;300;7333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-cocody-a-louer-q0AZZod3aFAEJuWwnhuNJyVv.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Cocody à Louer;300000;95;3158;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-cocody-a-louer-p7lOcJbw7r6262Nuv59WN3ed.html;2026-05-02T00:28:44+00:00
jiji;location;villa;7chbre Duplex dans Cocody à Louer;3500000;;;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/7chbre-duplex-dans-cocody-a-louer-8BPfArn0dyXa2RmizqytzeXI.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Villa dans Cocody à Louer;550000;450;1222;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-villa-dans-cocody-a-louer-rGZO5Ak7ftFQzOpZWPxPh3nV.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Cocody à Louer;550000;120;4583;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-cocody-a-louer-aIKknk5IvpDd3wgsNltFLao5.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;4chbre Appartement dans Massa Immobilier, Le Plateau à Louer;2000000;250;8000;4;Plateau;;;https://jiji.co.ci/le-plateau/houses-apartments-for-rent/4chbre-appartement-dans-massa-immobilier-le-plateau-a-louer-ahYFfdx63IqCSgQDFx9EAAZc.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;4chbre Appartement dans Massa Immobilier, Cocody à Louer;1500000;200;7500;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-appartement-dans-massa-immobilier-cocody-a-louer-dEN5Nz4RxACrvwh0P3MnOTa1.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;2000000;300;6667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-upzvlxAP4PEayJYacxA4x2r3.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Cocody à Louer;1500000;200;7500;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-cocody-a-louer-3JdYT9MzQrGoY3NNigfAZy5y.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;3500000;400;8750;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-cXMGZHUwS7ukri2RpTBUrVAJ.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Cocody à Louer;240000;80;3000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-cocody-a-louer-foZorhXj526qxKvHY2jC7ryC.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;700000;200;3500;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-3aFiguzOpQlj2XeyKFRi0Q6B.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans La Terre Immobilière, Cocody à Louer;3500000;1000;3500;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-la-terre-immobiliere-cocody-a-louer-8CTTJHNjsSNYaXtKRVcsQ98.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;4chbre Appartement dans Gabonza, Cocody à Louer;450000;500;900;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-appartement-dans-gabonza-cocody-a-louer-aqQkQ7PvldCOsAEGzNTerLQH.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Francis Gweh, Cocody à Louer;650000;200;3250;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-francis-gweh-cocody-a-louer-8QDXgpFxXSi5MIJuZUVaSxor.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Souraley Properties, Cocody à Louer;1500000;200;7500;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-souraley-properties-cocody-a-louer-ywnrvsWfsKZ7aj1t2pvTrTet.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Benie Kra Isaac, Cocody à Louer;400000;167;2395;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-benie-kra-isaac-cocody-a-louer-kdLjpsIJmYK5dfbknTYugT9N.html;2026-05-02T00:28:44+00:00
jiji;location;villa;9chbre Duplex dans Francis Gweh, Cocody à Louer;4000000;1900;2105;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/9chbre-duplex-dans-francis-gweh-cocody-a-louer-rCKLVvlu5h3neR7Fu9GKJWVB.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Francis Gweh, Cocody à Louer;850000;150;5667;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-francis-gweh-cocody-a-louer-hAxluYlCfqWgJvi3xe24RkNd.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Villa dans Cocody à Louer;650000;250;2600;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-villa-dans-cocody-a-louer-8nAkTViabjZKQwp9Bfs4NJ0O.html;2026-05-02T00:28:44+00:00
jiji;location;villa;7chbre Duplex dans Ismaël Coulibaly, Cocody à Louer;200000000;300;666667;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/7chbre-duplex-dans-ismael-coulibaly-cocody-a-louer-5C0ejscnUg5QEDQlSSNfwimC.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Duplex dans Francis Gweh, Cocody à Louer;3500000;1536;2279;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-duplex-dans-francis-gweh-cocody-a-louer-fTRNErCOhBs30r74BbTSLchF.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Duplex dans Cocody à Louer;2200000;550;4000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-duplex-dans-cocody-a-louer-7ORQqQIFyzbJBOnWc3Ft6Oq1.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Gouamené Immobilier, Cocody à Louer;380000;300;1267;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-gouamene-immobilier-cocody-a-louer-kumfvfqkg3caHuQgUvsn1N2Z.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Elite Immobilier, Grand-Bassam à Louer;250000;250;1000;2;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-rent/2chbre-appartement-dans-elite-immobilier-grand-bassam-a-louer-upnq5c7Gv9r7xpqsuuPjLJd8.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;4chbre Appartement dans Cocody à Louer;850000;125;6800;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-appartement-dans-cocody-a-louer-m9hGUKfmUF2CC0B8anfbmUdp.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;4chbre Appartement dans Service Jiji, Cocody à Louer;85000;1985;43;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-appartement-dans-service-jiji-cocody-a-louer-tOgqauHYBa1o51bnxKfMLcLk.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Furnished 3chbre Appartement dans Francis Gweh, Cocody à Louer;2500000;150;16667;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-3chbre-appartement-dans-francis-gweh-cocody-a-louer-xieRjkULJBjOLmc2V2piuhmv.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Elite Immobilier, Cocody à Louer;260000;250;1040;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-elite-immobilier-cocody-a-louer-xouNG2ntz3OCVN26TgZqwYwF.html;2026-05-02T00:28:44+00:00
jiji;location;villa;6chbre Duplex dans Francis Gweh, Cocody à Louer;3500000;750;4667;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/6chbre-duplex-dans-francis-gweh-cocody-a-louer-uvxyev6XJnSyphgcHETUHX0z.html;2026-05-02T00:28:44+00:00
jiji;location;villa;6chbre Duplex dans Cocody à Louer;150000;300;500;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/6chbre-duplex-dans-cocody-a-louer-pHRyZxo5EEFwhbRDq6MLxqEz.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Ismaël Coulibaly, Cocody à Louer;1300000;300;4333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-ismael-coulibaly-cocody-a-louer-yvrUV9UCQZwnnPA30C3w8D9O.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans La Terre Immobilière, Cocody à Louer;1500000;130;11538;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-la-terre-immobiliere-cocody-a-louer-cxOplKXodd6TKy33aKT0VQeB.html;2026-05-02T00:28:44+00:00
jiji;location;villa;6chbre Duplex dans Francis Gweh, Cocody à Louer;2500000;400;6250;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/6chbre-duplex-dans-francis-gweh-cocody-a-louer-3BIGCgPVXvFTf5B8IKawfkSb.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Cocody à Louer;400000;120;3333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-cocody-a-louer-v5FkYNneD1MZr4Knmyebv9Oq.html;2026-05-02T00:28:44+00:00
jiji;location;maison;2chbre Maison de ville / Terrasse dans Tcci Sarl, Cocody à Louer;500000;200;2500;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-maison-de-ville-terrasse-dans-tcci-sarl-cocody-a-louer-xDnEMV5ARJ2ET0MF4nrbMfm9.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Furnished 4chbre Appartement partagé dans Ismaël Coulibaly, Cocody;1000000;300;3333;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-4chbre-appartement-partage-dans-ismael-coulibaly-cocody-11QBHrNOvtgaveDiJKqJRb3C.html;2026-05-02T00:28:44+00:00
jiji;location;villa;6chbre Villa dans La Terre Immobilière, Cocody à Louer;3500000;1000;3500;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/6chbre-villa-dans-la-terre-immobiliere-cocody-a-louer-kTzoo1TArliCWM0DEfMtxbB4.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Tcci Sarl, Cocody à Louer;180000;80;2250;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-tcci-sarl-cocody-a-louer-fmScqdzusi9yGKpNQJWOfLC6.html;2026-05-02T00:28:44+00:00
jiji;location;;Meublé 1chbre Chambre et salon dans Mt Services Location, Cocody;25000;200;125;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/meuble-1chbre-chambre-et-salon-dans-mt-services-location-cocody-knrhoKMbn9RRtmsdsNZmIRVo.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Duplex dans Massa Immobilier, Cocody à Louer;1800000;800;2250;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-duplex-dans-massa-immobilier-cocody-a-louer-eSlseGnbrWhyzX2ueB8BoERF.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Furnished 4chbre Appartement dans Ismaël Coulibaly, Bingerville à Louer;50000000;200;250000;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-rent/furnished-4chbre-appartement-dans-ismael-coulibaly-bingerville-a-louer-2NugWq7Yj02OpI7RlbAYQNVY.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans La Terre Immobilière, Cocody à Louer;3500000;1000;3500;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-la-terre-immobiliere-cocody-a-louer-wT1Nv2zHgLmVHazhqY4baFAg.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Villa dans Francis Gweh, Cocody à Louer;1000000;250;4000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-villa-dans-francis-gweh-cocody-a-louer-dFvgY2hpSpV1Yu9d0vytD2NL.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Duplex dans Francis Gweh, Cocody à Louer;2500000;400;6250;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-duplex-dans-francis-gweh-cocody-a-louer-9WCrtkIZoCvBrzYjuO5UAoG1.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Cocody à Louer;1000000;110;9091;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-cocody-a-louer-gpRe4SbCKnoB9Ve04wbYMSN9.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Villa dans Tcci Sarl, Cocody à Louer;600000;300;2000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-villa-dans-tcci-sarl-cocody-a-louer-rN3pqiRBtWYo16E6eP5FHZtx.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Gabonza, Cocody à Louer;350000;300;1167;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-gabonza-cocody-a-louer-aspOvfCX1YyWio2Kq3d9Le3H.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Gabonza, Cocody à Louer;200000;250;800;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/1chbre-appartement-dans-gabonza-cocody-a-louer-l6532Alr5sTZIoSjZxFEU7qY.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;8chbre Appartement-terrasse dans Cocody à Louer;7000000;450;15556;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/8chbre-appartement-terrasse-dans-cocody-a-louer-fdBpnSSe5F4CBwO6jm85MwLu.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans La Terre Immobilière, Cocody à Louer;1100000;115;9565;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-la-terre-immobiliere-cocody-a-louer-wXTn7OwncieRQdumU9Z9lMDe.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Meublé 1chbre Appartement dans Mt Services Location, Cocody à Louer;20000;200;100;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/meuble-1chbre-appartement-dans-mt-services-location-cocody-a-louer-oWkg65FI1tukmuy9BVgMUqXT.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Marcory à Louer;1500000;180;8333;2;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-rent/2chbre-appartement-dans-marcory-a-louer-iTgyDl17X3c1oEkNlsIQrT0k.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Blocs d'appartements dans Ismael Coulibaly, Cocody à Louer;65000000;200;325000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-blocs-dappartements-dans-ismael-coulibaly-cocody-a-louer-kSoVeJvQo62Qx96bMVohyi2I.html;2026-05-02T00:28:44+00:00
jiji;location;maison;4chbre Maison dans Ismaël Coulibaly, Cocody à Louer;80000000;300;266667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-maison-dans-ismael-coulibaly-cocody-a-louer-8Ei9OG1YiQzwN3z48arx8cJE.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Marcory à Louer;1500000;160;9375;2;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-rent/2chbre-appartement-dans-marcory-a-louer-bnPs8SjR10WyAJZQfpFq907v.html;2026-05-02T00:28:44+00:00
jiji;location;villa;8chbre Villa dans Francis Gweh, Cocody à Louer;3000000;500;6000;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/8chbre-villa-dans-francis-gweh-cocody-a-louer-8PrCOljBAG6NlgMIjywwiWqh.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Mockeyville,, Grand-Bassam à Louer;280000;500;560;1;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-rent/1chbre-appartement-dans-mockeyville-grand-bassam-a-louer-11BPeWJbXRsjGvrV2Te5Et9Q.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Blocs d'appartements dans Francis Gweh, Cocody à Louer;6000000;213;28169;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/1chbre-blocs-dappartements-dans-francis-gweh-cocody-a-louer-suqQ49JbIo1xiSH34whD73kD.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Francis, Cocody à Louer;400000;150;2667;1;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/1chbre-appartement-dans-francis-cocody-a-louer-b7KfkvyrO2YS0KIr1PmoKobk.html;2026-05-02T00:28:44+00:00
jiji;location;villa;5chbre Villa dans Elite Immobilier, Cocody à Louer;1000000;500;2000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/5chbre-villa-dans-elite-immobilier-cocody-a-louer-kUPKx9eLNdaAH8uixUOQpWzW.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Villa dans Tcci Sarl, Cocody à Louer;500000;300;1667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-villa-dans-tcci-sarl-cocody-a-louer-nso7RWKbAKjidvSQblBR8CJS.html;2026-05-02T00:28:44+00:00
jiji;location;villa;3chbre Villa dans Tcci Sarl, Cocody à Louer;600000;300;2000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-villa-dans-tcci-sarl-cocody-a-louer-u9PPWrudAQs48ywTm03T4PV7.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Lascoco Maison, Cocody à Louer;365000;150;2433;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-lascoco-maison-cocody-a-louer-CdjcdAGmKG0OwCo5utz16tbB.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Furnished 2chbre Appartement dans Francis, Cocody à Louer;1000000;100;10000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-2chbre-appartement-dans-francis-cocody-a-louer-nmYlUfoQkIJOJLsGkMZ9tFaJ.html;2026-05-02T00:28:44+00:00
jiji;location;villa;Furnished 4chbre Duplex dans Francis Gweh, Cocody à Louer;2000000;300;6667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/furnished-4chbre-duplex-dans-francis-gweh-cocody-a-louer-nEVobWLhJdOqtUXaEXQhzR1n.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;3chbre Appartement dans Tcci Sarl, Cocody à Louer;350000;100;3500;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/3chbre-appartement-dans-tcci-sarl-cocody-a-louer-rswJjlVEXkoFmVN7A91gAWrv.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Oria Immobilier, Bingerville à Louer;160000;600;267;1;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-rent/1chbre-appartement-dans-oria-immobilier-bingerville-a-louer-2QVKI8tdtl0km4bB0V8m95DF.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;1chbre Appartement dans Mockeyville, Grand-Bassam à Louer;250000;500;500;1;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-rent/1chbre-appartement-dans-mockeyville-grand-bassam-a-louer-kxQbpa3nlJ3334tcLUoDfgAd.html;2026-05-02T00:28:44+00:00
jiji;location;villa;4chbre Duplex dans Francis Gweh, Cocody à Louer;1800000;250;7200;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/4chbre-duplex-dans-francis-gweh-cocody-a-louer-rTSdVNHXqisyacP5KwwFwFxy.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;2chbre Appartement dans Francis Gweh, Cocody à Louer;1800000;190;9474;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-rent/2chbre-appartement-dans-francis-gweh-cocody-a-louer-eJSGQOprivNmlRPnVFakUczV.html;2026-05-02T00:28:44+00:00
jiji;location;appartement;Meublé 3chbre Appartement dans Doxa Logement, Marcory à Louer;3000000;235;12766;3;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-rent/meuble-3chbre-appartement-dans-doxa-logement-marcory-a-louer-nHLFrW1jzFgcx8Ig7jRH0Bcq.html;2026-05-02T00:28:44+00:00
