isin;date;cleanPrice;dirtyPrice;volume;transactions
CI0000008868;2026-07-16;10000;10213.37;0;0
CI0000008876;2026-07-16;10000;10216.99;0;0
CI0000008884;2026-07-16;10000;10029.55;0;0
CI0000009254;2026-07-16;7619;7656.68;0;0
CI0000009262;2026-07-16;7619;7656.68;0;0
CI0000009437;2026-07-16;10000;10557.67;0;0
CI0000009445;2026-07-16;10000;10567.12;0;0
CI0000009635;2026-07-16;9444;9572.91;0;0
ML0000001197;2026-07-16;2310;2311.42;0;0
ML0000001312;2026-07-16;4000;4079.07;0;0
ML0000001544;2026-07-16;4000;4162.41;0;0
ML0000001668;2026-07-16;6250;6351.28;0;0
ML0000001932;2026-07-16;10000;10529.97;0;0
ML0000002112;2026-07-16;9795;10173.00;0;0
ML0000002120;2026-07-16;10000;10372.00;0;0
ML0000002369;2026-07-16;10000;10175.34;0;0
ML0000002542;2026-07-16;9800;10428.63;0;0
ML0000002930;2026-07-16;10000;10181.64;0;0
ML0000003193;2026-07-16;10000;10286.85;0;0
ML0000003318;2026-07-16;10000;10475.55;0;0
ML0000003326;2026-07-16;10000;10461.03;0;0
ML0000003573;2026-07-16;10000;10197.40;0;0
ML0000003581;2026-07-16;10000;10191.37;0;0
ML0000003870;2026-07-16;10000;10601.16;0;0
ML0000003888;2026-07-16;10000;10582.81;0;0
NE0000000940;2026-07-16;9900;10521.51;0;0
NE0000001088;2026-07-16;3892;4141.32;0;0
NE0000001344;2026-07-16;7500;7922.01;0;0
NE0000001492;2026-07-16;11550;11622.45;0;0
NE0000001625;2026-07-16;8955;9279.52;0;0
NE0000001914;2026-07-16;5000;5019.69;0;0
NE0000002326;2026-07-16;10000;10343.56;0;0
NE0000002417;2026-07-16;10000;10262.19;0;0
SN0000000985;2026-07-16;10000;10283.43;0;0
SN0000001371;2026-07-16;3000;3000.00;0;0
SN0000001454;2026-07-16;3000;3047.61;0;0
SN0000002239;2026-07-16;10000;10324.40;0;0
SN0000002395;2026-07-16;9800;9977.72;0;0
SN0000002403;2026-07-16;10000;10182.16;0;0
SN0000002411;2026-07-16;10000;10188.08;0;0
SN0000002726;2026-07-16;9700;9958.23;0;0
SN0000002734;2026-07-16;9999;10263.53;0;0
SN0000002742;2026-07-16;9800;10072.93;0;0
SN0000002916;2026-07-16;10000;10271.06;0;0
SN0000002924;2026-07-16;10000;10279.74;500;5000000
SN0000002932;2026-07-16;10000;10288.41;0;0
SN0000002965;2026-07-16;10000;10296.01;0;0
SN0000002973;2026-07-16;9950;10254.86;715;7114250
SN0000003310;2026-07-16;6365;6375.72;0;0
SN0000003484;2026-07-16;10000;10154.21;0;0
SN0000003922;2026-07-16;9950;10109.13;0;0
SN0000003930;2026-07-16;10000;10026.90;0;0
SN0000003948;2026-07-16;9600;9767.83;0;0
SN0000003955;2026-07-16;10000;10172.80;0;0
SN0000004037;2026-07-16;9799;9807.70;0;0
SN0000004045;2026-07-16;10000;10008.97;0;0
SN0000004052;2026-07-16;10000;10009.17;0;0
SN0000004060;2026-07-16;9500;9509.44;0;0
SN0000004243;2026-07-16;9286;9430.22;0;0
SN0000004250;2026-07-16;9286;9448.24;0;0
SN0000004268;2026-07-16;9720;9877.38;12177;118360440
SN0000004276;2026-07-16;9800;9962.30;0;0
SN0000004284;2026-07-16;9950;10115.98;0;0
SN0000004292;2026-07-16;10000;10170.90;0;0
TG0000000744;2026-07-16;10300;10567.54;0;0
TG0000000801;2026-07-16;9800;9820.67;0;0
TG0000000934;2026-07-16;1200;1206.27;0;0
TG0000000991;2026-07-16;2917;2945.30;0;0
TG0000001213;2026-07-16;3713;3728.24;0;0
TG0000001221;2026-07-16;5000;5020.66;0;0
TG0000001304;2026-07-16;11500;11500.00;0;0
TG0000001585;2026-07-16;4618;4659.68;0;0
TG0000001726;2026-07-16;6200;6279.12;0;0
TG0000001833;2026-07-16;6000;6035.79;0;0
TG0000001890;2026-07-16;10000;10397.81;0;0
TG0000002070;2026-07-16;10000;10274.67;0;0
TG0000002237;2026-07-16;4600;4689.98;1000;4600000
TG0000003011;2026-07-16;10000;10301.66;0;0
TG0000003128;2026-07-16;6238;6318.93;0;0
TG0000003235;2026-07-16;10000;10233.26;5;50000
TG0000003243;2026-07-16;10000;10238.68;1;10000
TG0000003326;2026-07-16;10000;10068.85;0;0
TG0000003367;2026-07-16;9130;9175.40;0;0
TG0000003375;2026-07-16;9130;9188.37;0;0
TG0000003425;2026-07-16;9500;9636.76;100;950000
TG0000003433;2026-07-16;10000;10167.80;0;0
BF0000000745;2026-07-17;10300;10599.86;0;0
BF0000001271;2026-07-17;9650;9827.60;0;0
BF0000001362;2026-07-17;11499;11676.60;0;0
BF0000001487;2026-07-17;3333;3403.06;0;0
BF0000001537;2026-07-17;3302;3306.71;0;0
BF0000001743;2026-07-17;9990;10009.43;0;0
BF0000001867;2026-07-17;9600;9801.36;0;0
BF0000002212;2026-07-17;9799;10035.25;0;0
BF0000002287;2026-07-17;9999;10106.85;0;0
BF0000002436;2026-07-17;10000;10011.41;0;0
BF0000002709;2026-07-17;10000;10165.25;0;0
BF0000002717;2026-07-17;10000;10174.04;0;0
BF0000002857;2026-07-17;6250;6318.95;0;0
BF0000003061;2026-07-17;10000;10123.26;0;0
BF0000003079;2026-07-17;10000;10128.15;0;0
BF0000003350;2026-07-17;9650;9738.32;0;0
BF0000003368;2026-07-17;10000;10092.39;0;0
BF0000003574;2026-07-17;9600;9913.26;0;0
BF0000004127;2026-07-17;10300;10449.67;0;0
BF0000004135;2026-07-17;9950;10183.68;6;59750
BF0000004143;2026-07-17;9900;10054.21;0;0
BF0000004150;2026-07-17;9999;10157.74;0;0
BJ0000001418;2026-07-17;10000;10580.55;0;0
BJ0000001665;2026-07-17;10000;10207.95;0;0
BJ0000001673;2026-07-17;10000;10221.18;0;0
BJ0000001764;2026-07-17;10000;10557.67;0;0
BJ0000001947;2026-07-17;10000;10196.77;0;0
BJ0000001954;2026-07-17;10000;10214.03;0;0
BJ0000002598;2026-07-17;7600;7650.46;0;0
BJ0000002614;2026-07-17;7600;7639.25;0;0
BJ0000002655;2026-07-17;9980;10372.88;0;0
BJ0000002663;2026-07-17;10000;10402.70;0;0
CI0000001822;2026-07-17;10000;10164.38;0;0
CI0000001889;2026-07-17;10000;10000.00;0;0
CI0000002119;2026-07-17;10000;10391.18;0;0
CI0000002164;2026-07-17;10000;10323.73;0;0
CI0000002172;2026-07-17;10000;10338.18;0;0
CI0000002317;2026-07-17;9700;9882.72;0;0
CI0000002648;2026-07-17;9200;9775.34;0;0
CI0000002663;2026-07-17;10000;10000.00;0;0
CI0000002911;2026-07-17;3675;3748.36;0;0
CI0000002952;2026-07-17;10230;10230.00;0;0
CI0000003059;2026-07-17;10000;10000.00;0;0
CI0000003117;2026-07-17;10000;10519.86;0;0
CI0000003125;2026-07-17;2000;2086.01;0;0
CI0000003133;2026-07-17;1990;2060.89;0;0
CI0000003174;2026-07-17;2011;2082.51;0;0
CI0000003380;2026-07-17;2000;2059.23;0;0
CI0000003422;2026-07-17;10000;10220.88;0;0
CI0000003430;2026-07-17;10000;10224.68;0;0
CI0000003471;2026-07-17;2000;2000.00;0;0
CI0000003489;2026-07-17;2050;2059.85;0;0
CI0000003497;2026-07-17;5100;5125.05;0;0
CI0000003588;2026-07-17;10000;10137.40;0;0
CI0000003596;2026-07-17;9800;9935.07;0;0
CI0000003646;2026-07-17;6303;6659.63;0;0
CI0000003653;2026-07-17;4039;4263.37;0;0
CI0000003737;2026-07-17;6250;6576.32;0;0
CI0000003836;2026-07-17;4000;4183.06;0;0
CI0000003901;2026-07-17;4240;4406.53;0;0
CI0000003919;2026-07-17;6250;6514.69;0;0
CI0000003968;2026-07-17;3880;4031.91;0;0
CI0000004057;2026-07-17;4000;4129.67;0;0
CI0000004065;2026-07-17;7726;7932.10;0;0
CI0000004172;2026-07-17;4000;4082.63;0;0
CI0000004180;2026-07-17;6250;6381.34;0;0
CI0000004313;2026-07-17;10000;10103.29;0;0
CI0000004321;2026-07-17;10000;10105.07;0;0
CI0000004479;2026-07-17;4000;4010.81;0;0
CI0000004487;2026-07-17;6250;6450.03;0;0
CI0000004701;2026-07-17;3333;3357.23;0;0
CI0000004719;2026-07-17;5969;6288.40;0;0
CI0000004834;2026-07-17;7500;7838.24;0;0
CI0000004891;2026-07-17;7300;7607.93;0;0
CI0000004925;2026-07-17;10000;10344.30;0;0
CI0000004974;2026-07-17;10000;10268.33;0;0
CI0000005005;2026-07-17;1378;1381.93;0;0
CI0000005096;2026-07-17;10000;10184.32;0;0
CI0000005179;2026-07-17;10000;10124.45;0;0
CI0000005310;2026-07-17;10000;10049.53;0;0
CI0000005385;2026-07-17;8000;8437.14;0;0
CI0000005393;2026-07-17;8750;9236.58;0;0
CI0000005401;2026-07-17;8947;9453.19;0;0
CI0000005641;2026-07-17;10700;11138.07;0;0
CI0000005658;2026-07-17;10500;10811.92;0;0
CI0000005674;2026-07-17;10000;10127.08;0;0
CI0000005880;2026-07-17;10000;10334.36;0;0
CI0000005948;2026-07-17;12800;12859.45;0;0
CI0000006235;2026-07-17;8600;8775.18;0;0
CI0000006383;2026-07-17;9800;9900.27;800;7840000
CI0000006680;2026-07-17;10500;11067.37;0;0
CI0000006698;2026-07-17;9900;10476.99;0;0
CI0000006904;2026-07-17;9900;10349.37;0;0
CI0000006912;2026-07-17;10000;10456.99;0;0
CI0000007142;2026-07-17;10000;10347.53;0;0
CI0000007159;2026-07-17;10000;10353.42;0;0
CI0000007183;2026-07-17;9375;9469.20;0;0
CI0000007191;2026-07-17;7500;7572.76;0;0
CI0000007357;2026-07-17;9700;9884.27;0;0
CI0000007365;2026-07-17;10000;10187.40;0;0
CI0000007696;2026-07-17;12100;12686.77;0;0
CI0000007704;2026-07-17;10000;10325.48;0;0
CI0000007878;2026-07-17;10000;10525.34;0;0
CI0000007886;2026-07-17;9900;10225.48;0;0
CI0000008397;2026-07-17;9700;10087.95;0;0
CI0000008405;2026-07-17;9800;10194.52;0;0
CI0000008439;2026-07-17;10000;10226.16;0;0
CI0000008637;2026-07-17;9700;9917.85;0;0
CI0000008868;2026-07-17;10000;10214.99;0;0
CI0000008876;2026-07-17;10000;10218.63;0;0
CI0000008884;2026-07-17;10000;10031.52;0;0
CI0000009254;2026-07-17;7619;7658.13;0;0
CI0000009262;2026-07-17;7619;7658.13;0;0
CI0000009437;2026-07-17;10000;10559.29;0;0
CI0000009445;2026-07-17;10000;10568.77;0;0
CI0000009635;2026-07-17;9444;9574.78;0;0
ML0000001197;2026-07-17;2310;2311.78;0;0
ML0000001312;2026-07-17;4000;4079.78;0;0
ML0000001544;2026-07-17;4000;4163.12;0;0
ML0000001668;2026-07-17;6250;6352.40;0;0
ML0000001932;2026-07-17;10000;10531.67;0;0
ML0000002112;2026-07-17;9795;10174.73;0;0
ML0000002120;2026-07-17;10000;10373.70;0;0
ML0000002369;2026-07-17;10000;10177.10;0;0
ML0000002542;2026-07-17;9800;10430.41;0;0
ML0000002930;2026-07-17;10000;10183.42;0;0
ML0000003193;2026-07-17;10000;10287.67;0;0
ML0000003318;2026-07-17;10000;10477.34;0;0
ML0000003326;2026-07-17;10000;10462.77;0;0
ML0000003573;2026-07-17;10000;10199.19;0;0
ML0000003581;2026-07-17;10000;10193.11;0;0
ML0000003870;2026-07-17;10000;10602.96;0;0
ML0000003888;2026-07-17;10000;10584.55;0;0
NE0000000940;2026-07-17;9900;10523.29;0;0
NE0000001088;2026-07-17;3892;4142.03;0;0
NE0000001344;2026-07-17;7500;7923.31;0;0
NE0000001492;2026-07-17;11550;11624.14;0;0
NE0000001625;2026-07-17;8955;9281.03;0;0
NE0000001914;2026-07-17;5000;5020.55;0;0
NE0000002326;2026-07-17;10000;10345.37;0;0
NE0000002417;2026-07-17;10000;10264.00;0;0
SN0000000985;2026-07-17;10000;10285.08;0;0
SN0000001371;2026-07-17;2000;2000.53;0;0
SN0000001454;2026-07-17;3000;3048.15;0;0
SN0000002239;2026-07-17;10000;10326.03;0;0
SN0000002395;2026-07-17;9800;9979.35;0;0
SN0000002403;2026-07-17;10000;10183.83;0;0
SN0000002411;2026-07-17;10000;10189.81;0;0
SN0000002726;2026-07-17;9700;9959.93;0;0
SN0000002734;2026-07-17;9999;10265.27;0;0
SN0000002742;2026-07-17;9800;10074.72;0;0
SN0000002916;2026-07-17;10000;10272.79;0;0
SN0000002924;2026-07-17;10000;10281.52;0;0
SN0000002932;2026-07-17;10000;10290.25;0;0
SN0000002965;2026-07-17;10000;10297.67;0;0
SN0000002973;2026-07-17;9950;10256.57;0;0
SN0000003310;2026-07-17;6365;6376.80;0;0
SN0000003484;2026-07-17;10000;10156.07;0;0
SN0000003922;2026-07-17;9950;10110.87;0;0
SN0000003930;2026-07-17;10000;10028.70;0;0
SN0000003948;2026-07-17;9600;9769.67;0;0
SN0000003955;2026-07-17;10000;10174.70;0;0
SN0000004037;2026-07-17;9799;9809.43;0;0
SN0000004045;2026-07-17;10000;10010.76;0;0
SN0000004052;2026-07-17;10000;10011.01;0;0
SN0000004060;2026-07-17;9500;9511.33;0;0
SN0000004243;2026-07-17;9286;9432.11;0;0
SN0000004250;2026-07-17;9286;9450.38;0;0
SN0000004268;2026-07-17;9720;9879.13;0;0
SN0000004276;2026-07-17;9800;9964.10;0;0
SN0000004284;2026-07-17;9950;10117.83;0;0
SN0000004292;2026-07-17;10000;10172.80;0;0
TG0000000744;2026-07-17;10300;10569.34;0;0
TG0000000801;2026-07-17;9800;9822.26;0;0
TG0000000934;2026-07-17;1200;1206.48;0;0
TG0000000991;2026-07-17;2917;2945.77;0;0
TG0000001213;2026-07-17;3713;3728.85;0;0
TG0000001221;2026-07-17;5000;5021.49;0;0
TG0000001304;2026-07-17;11500;11500.00;0;0
TG0000001585;2026-07-17;4618;4660.39;0;0
TG0000001726;2026-07-17;6200;6280.10;0;0
TG0000001833;2026-07-17;5940;5976.75;27;160380
TG0000001890;2026-07-17;10000;10399.45;0;0
TG0000002070;2026-07-17;10000;10276.35;0;0
TG0000002237;2026-07-17;4600;4690.74;0;0
TG0000003011;2026-07-17;10000;10303.45;0;0
TG0000003128;2026-07-17;6238;6320.35;0;0
TG0000003235;2026-07-17;10000;10235.03;0;0
TG0000003243;2026-07-17;10000;10240.49;0;0
TG0000003326;2026-07-17;10000;10070.49;0;0
TG0000003367;2026-07-17;9130;9177.15;0;0
TG0000003375;2026-07-17;9130;9190.62;0;0
TG0000003425;2026-07-17;9500;9638.86;150;1425000
TG0000003433;2026-07-17;9500;9670.38;50;475000
BF0000000745;2026-07-20;10300;10605.25;0;0
BF0000001271;2026-07-20;9650;9832.92;0;0
BF0000001362;2026-07-20;11499;11681.92;0;0
BF0000001487;2026-07-20;3333;3404.82;0;0
BF0000001537;2026-07-20;3302;3308.48;0;0
BF0000001743;2026-07-20;9990;10014.73;0;0
BF0000001867;2026-07-20;9600;9806.66;0;0
BF0000002212;2026-07-20;9799;10040.39;0;0
BF0000002287;2026-07-20;9999;10111.99;0;0
BF0000002436;2026-07-20;10000;10016.30;0;0
BF0000002709;2026-07-20;10000;10170.41;0;0
BF0000002717;2026-07-20;10000;10179.37;0;0
BF0000002857;2026-07-20;6250;6322.52;0;0
BF0000003061;2026-07-20;10000;10128.40;0;0
BF0000003079;2026-07-20;10000;10133.49;0;0
BF0000003350;2026-07-20;9650;9743.61;0;0
BF0000003368;2026-07-20;10000;10097.93;0;0
BF0000003574;2026-07-20;9600;9919.06;0;0
BF0000004127;2026-07-20;10300;10455.08;0;0
BF0000004135;2026-07-20;9950;10189.88;2;19900
BF0000004143;2026-07-20;9900;10059.78;0;0
BF0000004150;2026-07-20;9999;10163.48;0;0
BJ0000001418;2026-07-20;10000;10585.89;0;0
BJ0000001665;2026-07-20;10000;10212.47;0;0
BJ0000001673;2026-07-20;10000;10225.99;0;0
BJ0000001764;2026-07-20;10000;10562.40;0;0
BJ0000001947;2026-07-20;10000;10201.45;0;0
BJ0000001954;2026-07-20;10000;10219.12;0;0
BJ0000002598;2026-07-20;7600;7656.07;0;0
BJ0000002614;2026-07-20;7600;7643.61;0;0
BJ0000002655;2026-07-20;9980;10377.81;0;0
BJ0000002663;2026-07-20;10000;10407.75;0;0
CI0000001822;2026-07-20;10000;10169.32;0;0
CI0000001889;2026-07-20;10000;10000.00;0;0
CI0000002119;2026-07-20;10000;10396.03;0;0
CI0000002164;2026-07-20;10000;10328.33;0;0
CI0000002172;2026-07-20;10000;10342.99;0;0
CI0000002317;2026-07-20;9700;9887.84;0;0
CI0000002648;2026-07-20;9200;9780.27;0;0
CI0000002663;2026-07-20;10000;10000.00;0;0
CI0000002911;2026-07-20;3675;3750.21;0;0
CI0000002952;2026-07-20;10230;10230.00;0;0
CI0000003059;2026-07-20;10000;10000.00;0;0
CI0000003117;2026-07-20;10000;10524.59;0;0
CI0000003125;2026-07-20;2000;2086.96;0;0
CI0000003133;2026-07-20;1990;2061.84;0;0
CI0000003174;2026-07-20;2011;2083.46;0;0
CI0000003380;2026-07-20;2000;2060.18;0;0
CI0000003422;2026-07-20;10000;10225.64;0;0
CI0000003430;2026-07-20;10000;10229.53;0;0
CI0000003471;2026-07-20;2000;2000.00;0;0
CI0000003489;2026-07-20;2050;2060.81;0;0
CI0000003497;2026-07-20;5100;5127.48;0;0
CI0000003588;2026-07-20;10000;10142.25;0;0
CI0000003596;2026-07-20;9800;9939.84;0;0
CI0000003646;2026-07-20;6303;6662.66;0;0
CI0000003653;2026-07-20;4039;4265.28;0;0
CI0000003737;2026-07-20;6250;6579.35;0;0
CI0000003836;2026-07-20;4000;4184.96;0;0
CI0000003901;2026-07-20;4240;4408.44;0;0
CI0000003919;2026-07-20;6250;6517.72;0;0
CI0000003968;2026-07-20;3880;4033.82;0;0
CI0000004057;2026-07-20;4000;4131.57;0;0
CI0000004065;2026-07-20;7726;7935.13;0;0
CI0000004172;2026-07-20;4000;4084.54;0;0
CI0000004180;2026-07-20;6250;6384.37;0;0
CI0000004313;2026-07-20;10000;10108.05;0;0
CI0000004321;2026-07-20;10000;10109.92;0;0
CI0000004479;2026-07-20;4000;4012.71;0;0
CI0000004487;2026-07-20;6250;6453.07;0;0
CI0000004701;2026-07-20;3333;3359.10;0;0
CI0000004719;2026-07-20;5969;6291.26;0;0
CI0000004834;2026-07-20;7500;7841.88;0;0
CI0000004891;2026-07-20;7300;7611.57;0;0
CI0000004925;2026-07-20;10000;10349.15;0;0
CI0000004974;2026-07-20;10000;10273.18;0;0
CI0000005005;2026-07-20;1378;1382.56;0;0
CI0000005096;2026-07-20;10000;10189.04;0;0
CI0000005179;2026-07-20;10000;10129.18;0;0
CI0000005310;2026-07-20;10000;10054.18;0;0
CI0000005385;2026-07-20;8000;8440.85;0;0
CI0000005393;2026-07-20;8750;9240.72;0;0
CI0000005401;2026-07-20;8947;9457.49;0;0
CI0000005641;2026-07-20;10700;11142.71;0;0
CI0000005658;2026-07-20;10500;10816.64;0;0
CI0000005674;2026-07-20;10000;10132.77;0;0
CI0000005880;2026-07-20;10000;10339.00;0;0
CI0000005948;2026-07-20;12800;12865.03;0;0
CI0000006235;2026-07-20;8600;8778.96;0;0
CI0000006383;2026-07-20;10000;10105.21;217;2167000
CI0000006680;2026-07-20;10500;11072.22;0;0
CI0000006698;2026-07-20;9900;10481.92;0;0
CI0000006904;2026-07-20;9900;10354.22;0;0
CI0000006912;2026-07-20;10000;10461.92;0;0
CI0000007142;2026-07-20;10000;10352.38;0;0
CI0000007159;2026-07-20;10000;10358.36;0;0
CI0000007183;2026-07-20;9375;9474.74;0;0
CI0000007191;2026-07-20;7500;7577.04;0;0
CI0000007357;2026-07-20;9700;9889.12;0;0
CI0000007365;2026-07-20;10000;10192.33;0;0
CI0000007696;2026-07-20;12100;12101.62;0;0
CI0000007704;2026-07-20;10000;10330.41;0;0
CI0000007878;2026-07-20;10000;10530.19;0;0
CI0000007886;2026-07-20;9900;10230.41;0;0
CI0000008397;2026-07-20;9700;10092.79;0;0
CI0000008405;2026-07-20;9800;10199.45;0;0
CI0000008439;2026-07-20;10000;10231.51;0;0
CI0000008637;2026-07-20;9700;9924.88;0;0
CI0000008868;2026-07-20;10000;10219.84;0;0
CI0000008876;2026-07-20;10000;10223.56;0;0
CI0000008884;2026-07-20;10000;10037.43;0;0
CI0000009254;2026-07-20;7619;7662.48;0;0
CI0000009262;2026-07-20;7619;7662.48;0;0
CI0000009437;2026-07-20;10000;10564.14;0;0
CI0000009445;2026-07-20;10000;10573.70;0;0
CI0000009635;2026-07-20;9444;9580.38;0;0
ML0000001197;2026-07-20;2310;2312.85;0;0
ML0000001312;2026-07-20;4000;4081.92;0;0
ML0000001544;2026-07-20;4000;4165.26;0;0
ML0000001668;2026-07-20;6250;6355.74;0;0
ML0000001932;2026-07-20;10000;10536.77;0;0
ML0000002112;2026-07-20;9795;10179.90;0;0
ML0000002120;2026-07-20;10000;10378.79;0;0
ML0000002369;2026-07-20;10000;10182.36;0;0
ML0000002542;2026-07-20;9800;10435.75;0;0
ML0000002930;2026-07-20;10000;10188.77;0;0
ML0000003193;2026-07-20;10000;10290.14;0;0
ML0000003318;2026-07-20;10000;10482.73;0;0
ML0000003326;2026-07-20;10000;10467.99;0;0
ML0000003573;2026-07-20;10000;10204.58;0;0
ML0000003581;2026-07-20;10000;10198.33;0;0
ML0000003870;2026-07-20;10000;10608.34;0;0
ML0000003888;2026-07-20;10000;10589.77;0;0
NE0000000940;2026-07-20;9900;10528.63;0;0
NE0000001088;2026-07-20;3892;4144.16;0;0
NE0000001344;2026-07-20;7500;7927.19;0;0
NE0000001492;2026-07-20;11550;11629.19;0;0
NE0000001625;2026-07-20;8955;9285.58;0;0
NE0000001914;2026-07-20;5000;5023.12;0;0
NE0000002326;2026-07-20;10000;10350.79;0;0
NE0000002417;2026-07-20;10000;10269.42;0;0
SN0000000985;2026-07-20;10000;10290.06;0;0
SN0000001371;2026-07-20;2000;2001.41;0;0
SN0000001454;2026-07-20;3000;3049.77;0;0
SN0000002239;2026-07-20;10000;10330.92;0;0
SN0000002395;2026-07-20;9800;9984.24;0;0
SN0000002403;2026-07-20;10000;10188.85;0;0
SN0000002411;2026-07-20;10000;10194.99;0;0
SN0000002726;2026-07-20;9700;9965.03;0;0
SN0000002734;2026-07-20;9999;10270.49;0;0
SN0000002742;2026-07-20;9800;10080.11;0;0
SN0000002916;2026-07-20;10000;10277.97;0;0
SN0000002924;2026-07-20;10000;10286.86;0;0
SN0000002932;2026-07-20;10000;10295.76;0;0
SN0000002965;2026-07-20;10000;10001.64;0;0
SN0000002973;2026-07-20;9950;9951.68;0;0
SN0000003310;2026-07-20;6365;6380.01;0;0
SN0000003484;2026-07-20;10000;10161.64;0;0
SN0000003922;2026-07-20;9950;10116.12;0;0
SN0000003930;2026-07-20;10000;10034.08;0;0
SN0000003948;2026-07-20;9600;9775.20;0;0
SN0000003955;2026-07-20;10000;10180.40;0;0
SN0000004037;2026-07-20;9799;9814.65;0;0
SN0000004045;2026-07-20;10000;10016.14;0;0
SN0000004052;2026-07-20;10000;10016.51;0;0
SN0000004060;2026-07-20;9500;9517.00;0;0
SN0000004243;2026-07-20;9286;9437.81;0;0
SN0000004250;2026-07-20;9286;9456.78;0;0
SN0000004268;2026-07-20;9720;9884.37;0;0
SN0000004276;2026-07-20;9800;9969.51;0;0
SN0000004284;2026-07-20;9950;10123.36;0;0
SN0000004292;2026-07-20;10000;10178.50;0;0
TG0000000744;2026-07-20;10300;10574.72;0;0
TG0000000801;2026-07-20;9800;9827.02;0;0
TG0000000934;2026-07-20;1200;1207.10;0;0
TG0000000991;2026-07-20;2917;2947.18;0;0
TG0000001213;2026-07-20;3713;3730.68;0;0
TG0000001221;2026-07-20;5000;5023.97;0;0
TG0000001304;2026-07-20;11500;11500.00;0;0
TG0000001585;2026-07-20;4618;4662.51;0;0
TG0000001726;2026-07-20;6200;6283.03;0;0
TG0000001833;2026-07-20;6000;6039.66;10;60000
TG0000001890;2026-07-20;10000;10404.38;0;0
TG0000002070;2026-07-20;10000;10281.41;0;0
TG0000002237;2026-07-20;4600;4693.02;0;0
TG0000003011;2026-07-20;10000;10308.84;0;0
TG0000003128;2026-07-20;6238;6324.61;0;0
TG0000003235;2026-07-20;10000;10240.33;0;0
TG0000003243;2026-07-20;10000;10245.92;0;0
TG0000003326;2026-07-20;10000;10075.41;0;0
TG0000003367;2026-07-20;9130;9182.39;0;0
TG0000003375;2026-07-20;9130;9197.35;0;0
TG0000003425;2026-07-20;9500;9645.17;200;1900000
TG0000003433;2026-07-20;9500;9678.12;0;0
BF0000000745;2026-07-21;10300;10607.04;0;0
BF0000001271;2026-07-21;9650;9834.70;0;0
BF0000001362;2026-07-21;11499;11683.70;0;0
BF0000001487;2026-07-21;3333;3405.41;0;0
BF0000001537;2026-07-21;3302;3309.07;0;0
BF0000001743;2026-07-21;9990;10016.49;0;0
BF0000001867;2026-07-21;9600;9808.42;0;0
BF0000002212;2026-07-21;9799;10042.10;0;0
BF0000002287;2026-07-21;9999;10113.70;0;0
BF0000002436;2026-07-21;10000;10017.93;0;0
BF0000002709;2026-07-21;10000;10172.13;0;0
BF0000002717;2026-07-21;10000;10181.15;0;0
BF0000002857;2026-07-21;6250;6323.71;0;0
BF0000003061;2026-07-21;10000;10130.11;0;0
BF0000003079;2026-07-21;10000;10135.27;0;0
BF0000003350;2026-07-21;9650;9745.38;0;0
BF0000003368;2026-07-21;10000;10099.78;0;0
BF0000003574;2026-07-21;9600;9920.99;0;0
BF0000004127;2026-07-21;10300;10456.89;0;0
BF0000004135;2026-07-21;9500;9741.95;25;241097
BF0000004143;2026-07-21;9900;10061.64;0;0
BF0000004150;2026-07-21;9999;10165.39;0;0
BJ0000001418;2026-07-21;10000;10587.67;0;0
BJ0000001665;2026-07-21;10000;10213.97;0;0
BJ0000001673;2026-07-21;10000;10227.59;0;0
BJ0000001764;2026-07-21;10000;10563.97;0;0
BJ0000001947;2026-07-21;10000;10203.01;0;0
BJ0000001954;2026-07-21;10000;10220.82;0;0
BJ0000002598;2026-07-21;7600;7657.93;0;0
BJ0000002614;2026-07-21;7600;7645.06;0;0
BJ0000002655;2026-07-21;9980;10379.45;0;0
BJ0000002663;2026-07-21;10000;10409.44;0;0
CI0000001822;2026-07-21;10000;10170.96;0;0
CI0000001889;2026-07-21;10000;10000.00;0;0
CI0000002119;2026-07-21;10000;10397.64;0;0
CI0000002164;2026-07-21;10000;10329.86;0;0
CI0000002172;2026-07-21;10000;10344.59;0;0
CI0000002317;2026-07-21;9700;9889.55;0;0
CI0000002648;2026-07-21;9200;9781.92;0;0
CI0000002663;2026-07-21;10000;10000.00;0;0
CI0000002911;2026-07-21;3675;3750.82;0;0
CI0000002952;2026-07-21;10230;10230.00;0;0
CI0000003059;2026-07-21;10000;10000.00;0;0
CI0000003117;2026-07-21;10000;10526.16;0;0
CI0000003125;2026-07-21;2000;2087.27;0;0
CI0000003133;2026-07-21;1990;2062.15;0;0
CI0000003174;2026-07-21;2011;2083.78;0;0
CI0000003380;2026-07-21;2000;2060.49;0;0
CI0000003422;2026-07-21;10000;10227.23;0;0
CI0000003430;2026-07-21;10000;10231.15;0;0
CI0000003471;2026-07-21;2000;2000.00;0;0
CI0000003489;2026-07-21;2050;2061.12;0;0
CI0000003497;2026-07-21;5100;5128.29;0;0
CI0000003588;2026-07-21;10000;10143.86;0;0
CI0000003596;2026-07-21;9800;9941.42;0;0
CI0000003646;2026-07-21;6303;6663.67;0;0
CI0000003653;2026-07-21;4039;4265.92;0;0
CI0000003737;2026-07-21;6250;6580.36;0;0
CI0000003836;2026-07-21;4000;4185.60;0;0
CI0000003901;2026-07-21;4240;4409.07;0;0
CI0000003919;2026-07-21;6250;6518.73;0;0
